fecha_hora,sku,nombre_producto,precio_compra,precio_venta,cantidad,venta_hace_7_dias,cliente_id,tipo_cliente,vendedor_id,promo_bavaria,quincena_pago,pago_prima,festivo,nombre_festivo,smmlv,ipc_anual_pct
2021-04-19 04:48:48,1002,Club Colombia Dorada 330ml,2362,3814,11,0,CLI0125,restaurante,VEN019,0,0,0,0,,908526,5.62
2021-04-19 07:12:14,1004,Águila Light 330ml,1958,3156,68,0,CLI0051,mayorista,VEN018,0,0,0,0,,908526,5.62
2021-04-19 08:10:29,1001,Club Colombia Roja 330ml,2378,3705,43,0,CLI0325,mayorista,VEN003,0,0,0,0,,908526,5.62
2021-04-19 08:19:57,1001,Club Colombia Roja 330ml,2322,3787,13,0,CLI0043,restaurante,VEN016,0,0,0,0,,908526,5.62
2021-04-19 09:09:38,1004,Águila Light 330ml,1952,3156,6,0,CLI0111,tienda_barrio,VEN020,0,0,0,0,,908526,5.62
2021-04-19 09:13:02,1005,Póker 330ml,1834,2864,11,0,CLI0298,restaurante,VEN014,0,0,0,0,,908526,5.62
2021-04-19 16:39:49,1001,Club Colombia Roja 330ml,2317,3792,40,0,CLI0227,mayorista,VEN025,0,0,0,0,,908526,5.62
2021-04-19 16:42:30,1005,Póker 330ml,1763,2958,15,0,CLI0326,bar_discoteca,VEN020,0,0,0,0,,908526,5.62
2021-04-19 21:22:26,1010,Club Colombia Barril 19L,90142,139332,13,0,CLI0129,restaurante,VEN025,0,0,0,0,,908526,5.62
2021-04-19 22:48:45,1003,Águila 330ml,1918,2939,6,0,CLI0324,tienda_barrio,VEN006,0,0,0,0,,908526,5.62
2021-04-19 23:01:20,1004,Águila Light 330ml,1939,3123,10,0,CLI0146,restaurante,VEN021,0,0,0,0,,908526,5.62
2021-04-19 23:13:36,1008,Águila 6-pack,10077,15179,17,0,CLI0128,bar_discoteca,VEN011,0,0,0,0,,908526,5.62
2021-04-20 03:30:20,1005,Póker 330ml,1765,2826,15,0,CLI0159,restaurante,VEN021,0,0,0,0,,908526,5.62
2021-04-20 14:15:34,1010,Club Colombia Barril 19L,88623,130822,43,0,CLI0094,supermercado,VEN016,1,0,0,0,,908526,5.62
2021-04-20 15:09:42,1008,Águila 6-pack,10077,15140,24,0,CLI0261,supermercado,VEN016,0,0,0,0,,908526,5.62
2021-04-20 16:16:17,1002,Club Colombia Dorada 330ml,2365,3704,14,0,CLI0390,bar_discoteca,VEN014,0,0,0,0,,908526,5.62
2021-04-21 01:50:04,1001,Club Colombia Roja 330ml,2332,3810,62,0,CLI0227,mayorista,VEN011,0,0,0,0,,908526,5.62
2021-04-21 02:47:06,1004,Águila Light 330ml,1916,3125,21,0,CLI0094,supermercado,VEN007,0,0,0,0,,908526,5.62
2021-04-21 06:40:14,1006,Costeña 330ml,1713,2835,11,0,CLI0110,restaurante,VEN010,0,0,0,0,,908526,5.62
2021-04-21 07:45:12,1003,Águila 330ml,1874,2666,30,0,CLI0272,bar_discoteca,VEN016,1,0,0,0,,908526,5.62
2021-04-21 07:50:00,1003,Águila 330ml,1935,3010,15,0,CLI0313,restaurante,VEN007,0,0,0,0,,908526,5.62
2021-04-21 08:22:22,1002,Club Colombia Dorada 330ml,2275,3724,18,0,CLI0081,bar_discoteca,VEN007,0,0,0,0,,908526,5.62
2021-04-21 10:14:16,1007,Club Colombia 6-pack,12365,19186,24,0,CLI0081,bar_discoteca,VEN020,0,0,0,0,,908526,5.62
2021-04-21 12:48:50,1003,Águila 330ml,1849,2950,16,0,CLI0265,bar_discoteca,VEN016,0,0,0,0,,908526,5.62
2021-04-21 13:31:09,1007,Club Colombia 6-pack,12475,19668,19,0,CLI0400,bar_discoteca,VEN024,0,0,0,0,,908526,5.62
2021-04-21 19:46:25,1009,Póker 6-pack,9487,14949,41,0,CLI0242,mayorista,VEN010,0,0,0,0,,908526,5.62
2021-04-21 21:06:54,1003,Águila 330ml,1900,2975,13,0,CLI0373,restaurante,VEN012,0,0,0,0,,908526,5.62
2021-04-21 21:48:33,1003,Águila 330ml,1958,3035,18,0,CLI0158,bar_discoteca,VEN014,0,0,0,0,,908526,5.62
2021-04-21 22:07:36,1006,Costeña 330ml,1777,2719,14,0,CLI0003,bar_discoteca,VEN025,0,0,0,0,,908526,5.62
2021-04-22 01:54:00,1001,Club Colombia Roja 330ml,2282,3698,13,0,CLI0210,restaurante,VEN012,0,0,0,0,,908526,5.62
2021-04-22 02:04:17,1001,Club Colombia Roja 330ml,2340,3825,6,0,CLI0234,tienda_barrio,VEN025,0,0,0,0,,908526,5.62
2021-04-22 03:24:51,1007,Club Colombia 6-pack,12675,18689,4,0,CLI0104,tienda_barrio,VEN007,0,0,0,0,,908526,5.62
2021-04-22 04:04:42,1002,Club Colombia Dorada 330ml,2331,3720,23,0,CLI0192,bar_discoteca,VEN001,0,0,0,0,,908526,5.62
2021-04-22 04:21:06,1007,Club Colombia 6-pack,12416,18660,6,0,CLI0167,tienda_barrio,VEN018,0,0,0,0,,908526,5.62
2021-04-22 13:04:52,1002,Club Colombia Dorada 330ml,2287,3634,7,0,CLI0111,tienda_barrio,VEN020,0,0,0,0,,908526,5.62
2021-04-22 16:53:04,1008,Águila 6-pack,9800,15568,22,0,CLI0055,supermercado,VEN003,0,0,0,0,,908526,5.62
2021-04-23 00:06:16,1003,Águila 330ml,1864,2966,19,0,CLI0246,hotel,VEN024,0,0,0,0,,908526,5.62
2021-04-23 03:36:09,1009,Póker 6-pack,9444,14941,5,0,CLI0024,tienda_barrio,VEN025,0,0,0,0,,908526,5.62
2021-04-23 05:10:09,1006,Costeña 330ml,1771,2730,29,0,CLI0362,supermercado,VEN016,0,0,0,0,,908526,5.62
2021-04-23 06:50:48,1010,Club Colombia Barril 19L,90131,130838,15,0,CLI0301,restaurante,VEN013,1,0,0,0,,908526,5.62
2021-04-23 16:44:40,1001,Club Colombia Roja 330ml,2263,3627,15,0,CLI0176,restaurante,VEN009,0,0,0,0,,908526,5.62
2021-04-23 22:10:27,1003,Águila 330ml,1904,3036,11,0,CLI0146,restaurante,VEN004,0,0,0,0,,908526,5.62
2021-04-23 22:36:12,1008,Águila 6-pack,9941,15036,16,0,CLI0038,restaurante,VEN011,0,0,0,0,,908526,5.62
2021-04-24 00:19:50,1006,Costeña 330ml,1760,2845,11,0,CLI0078,restaurante,VEN005,0,0,0,0,,908526,5.62
2021-04-24 07:35:47,1005,Póker 330ml,1808,2911,5,0,CLI0288,tienda_barrio,VEN003,0,0,0,0,,908526,5.62
2021-04-24 09:13:59,1003,Águila 330ml,1941,3066,24,0,CLI0280,bar_discoteca,VEN025,0,0,0,0,,908526,5.62
2021-04-24 11:11:34,1005,Póker 330ml,1821,2615,6,0,CLI0150,tienda_barrio,VEN023,1,0,0,0,,908526,5.62
2021-04-24 12:18:46,1007,Club Colombia 6-pack,13027,18643,59,0,CLI0035,mayorista,VEN023,0,0,0,0,,908526,5.62
2021-04-24 12:38:10,1003,Águila 330ml,1925,3009,8,0,CLI0185,tienda_barrio,VEN025,0,0,0,0,,908526,5.62
2021-04-24 14:37:53,1008,Águila 6-pack,9921,15321,14,0,CLI0095,bar_discoteca,VEN011,0,0,0,0,,908526,5.62
2021-04-24 15:19:59,1004,Águila Light 330ml,1947,3050,23,0,CLI0171,supermercado,VEN007,0,0,0,0,,908526,5.62
2021-04-24 16:44:17,1006,Costeña 330ml,1778,2845,5,0,CLI0131,tienda_barrio,VEN020,0,0,0,0,,908526,5.62
2021-04-24 17:42:39,1001,Club Colombia Roja 330ml,2306,3829,4,0,CLI0062,tienda_barrio,VEN021,0,0,0,0,,908526,5.62
2021-04-24 21:01:38,1003,Águila 330ml,1855,2927,20,0,CLI0250,bar_discoteca,VEN002,0,0,0,0,,908526,5.62
2021-04-24 22:55:32,1001,Club Colombia Roja 330ml,2275,3530,15,0,CLI0263,restaurante,VEN012,1,0,0,0,,908526,5.62
2021-04-25 00:53:04,1003,Águila 330ml,1901,2942,7,6,CLI0017,tienda_barrio,VEN017,0,0,0,1,Domingo,908526,5.62
2021-04-25 01:21:27,1003,Águila 330ml,1920,3032,8,0,CLI0276,tienda_barrio,VEN016,0,0,0,1,Domingo,908526,5.62
2021-04-25 09:55:56,1003,Águila 330ml,1910,2814,100,0,CLI0035,mayorista,VEN024,1,0,0,1,Domingo,908526,5.62
2021-04-25 10:31:40,1001,Club Colombia Roja 330ml,2359,3344,13,0,CLI0286,restaurante,VEN025,1,0,0,1,Domingo,908526,5.62
2021-04-25 11:23:11,1002,Club Colombia Dorada 330ml,2284,3770,15,0,CLI0263,restaurante,VEN003,0,0,0,1,Domingo,908526,5.62
2021-04-25 11:27:44,1004,Águila Light 330ml,1943,3164,20,0,CLI0333,restaurante,VEN007,0,0,0,1,Domingo,908526,5.62
2021-04-25 18:05:06,1006,Costeña 330ml,1786,2743,36,0,CLI0221,supermercado,VEN009,0,0,0,1,Domingo,908526,5.62
2021-04-25 18:53:48,1008,Águila 6-pack,9896,15184,19,0,CLI0379,bar_discoteca,VEN005,0,0,0,1,Domingo,908526,5.62
2021-04-25 19:37:33,1001,Club Colombia Roja 330ml,2302,3718,29,0,CLI0332,bar_discoteca,VEN019,0,0,0,1,Domingo,908526,5.62
2021-04-25 23:46:16,1004,Águila Light 330ml,1909,3137,16,0,CLI0355,restaurante,VEN024,0,0,0,1,Domingo,908526,5.62
2021-04-26 03:37:12,1003,Águila 330ml,1877,2986,11,0,CLI0011,restaurante,VEN013,0,0,0,0,,908526,5.62
2021-04-26 04:48:37,1001,Club Colombia Roja 330ml,2337,3421,20,0,CLI0200,bar_discoteca,VEN001,1,0,0,0,,908526,5.62
2021-04-26 06:51:36,1003,Águila 330ml,1857,2995,16,0,CLI0078,restaurante,VEN009,0,0,0,0,,908526,5.62
2021-04-26 07:59:00,1005,Póker 330ml,1779,2920,21,0,CLI0394,bar_discoteca,VEN011,0,0,0,0,,908526,5.62
2021-04-26 11:04:20,1005,Póker 330ml,1842,2935,6,0,CLI0103,tienda_barrio,VEN025,0,0,0,0,,908526,5.62
2021-04-26 12:01:41,1009,Póker 6-pack,9595,13864,64,0,CLI0367,mayorista,VEN019,1,0,0,0,,908526,5.62
2021-04-26 12:23:29,1007,Club Colombia 6-pack,12543,18644,15,0,CLI0106,restaurante,VEN010,0,0,0,0,,908526,5.62
2021-04-26 17:14:18,1001,Club Colombia Roja 330ml,2366,3646,20,0,CLI0309,bar_discoteca,VEN002,0,0,0,0,,908526,5.62
2021-04-26 17:53:47,1004,Águila Light 330ml,1950,3024,25,0,CLI0036,bar_discoteca,VEN011,0,0,0,0,,908526,5.62
2021-04-26 21:20:16,1009,Póker 6-pack,9343,14343,20,0,CLI0337,bar_discoteca,VEN007,0,0,0,0,,908526,5.62
2021-04-26 22:24:19,1002,Club Colombia Dorada 330ml,2357,3630,7,0,CLI0139,tienda_barrio,VEN008,0,0,0,0,,908526,5.62
2021-04-27 06:32:57,1002,Club Colombia Dorada 330ml,2328,3354,13,0,CLI0182,restaurante,VEN001,1,0,0,0,,908526,5.62
2021-04-27 11:47:57,1008,Águila 6-pack,10075,15281,16,0,CLI0226,restaurante,VEN004,0,0,0,0,,908526,5.62
2021-04-27 11:52:57,1003,Águila 330ml,1938,3073,5,0,CLI0228,tienda_barrio,VEN024,0,0,0,0,,908526,5.62
2021-04-27 13:10:42,1002,Club Colombia Dorada 330ml,2389,3718,17,0,CLI0026,bar_discoteca,VEN015,0,0,0,0,,908526,5.62
2021-04-27 17:43:29,1002,Club Colombia Dorada 330ml,2261,3634,7,0,CLI0395,tienda_barrio,VEN013,0,0,0,0,,908526,5.62
2021-04-27 18:17:34,1001,Club Colombia Roja 330ml,2318,3673,7,0,CLI0090,tienda_barrio,VEN017,0,0,0,0,,908526,5.62
2021-04-27 19:44:14,1006,Costeña 330ml,1717,2786,18,0,CLI0063,bar_discoteca,VEN006,0,0,0,0,,908526,5.62
2021-04-27 20:00:00,1001,Club Colombia Roja 330ml,2369,3805,6,0,CLI0251,tienda_barrio,VEN024,0,0,0,0,,908526,5.62
2021-04-27 20:37:16,1006,Costeña 330ml,1727,2751,31,0,CLI0163,supermercado,VEN014,0,0,0,0,,908526,5.62
2021-04-28 03:17:39,1010,Club Colombia Barril 19L,88851,136282,11,0,CLI0260,restaurante,VEN012,0,1,0,0,,908526,5.62
2021-04-28 05:21:49,1004,Águila Light 330ml,1950,2843,10,0,CLI0234,tienda_barrio,VEN001,1,1,0,0,,908526,5.62
2021-04-28 06:10:37,1007,Club Colombia 6-pack,12462,19066,36,0,CLI0205,supermercado,VEN004,0,1,0,0,,908526,5.62
2021-04-28 07:22:25,1009,Póker 6-pack,9690,14620,19,0,CLI0034,hotel,VEN014,0,1,0,0,,908526,5.62
2021-04-28 08:33:08,1005,Póker 330ml,1774,2718,15,0,CLI0118,restaurante,VEN023,1,1,0,0,,908526,5.62
2021-04-28 09:06:50,1005,Póker 330ml,1842,2679,30,0,CLI0200,bar_discoteca,VEN016,1,1,0,0,,908526,5.62
2021-04-28 13:27:02,1009,Póker 6-pack,9239,14700,29,0,CLI0374,supermercado,VEN021,0,1,0,0,,908526,5.62
2021-04-28 20:49:44,1001,Club Colombia Roja 330ml,2276,3768,29,0,CLI0128,bar_discoteca,VEN006,0,1,0,0,,908526,5.62
2021-04-29 03:19:34,1001,Club Colombia Roja 330ml,2332,3781,11,0,CLI0080,restaurante,VEN005,0,1,0,0,,908526,5.62
2021-04-29 07:21:14,1006,Costeña 330ml,1734,2710,16,0,CLI0032,restaurante,VEN020,0,1,0,0,,908526,5.62
2021-04-29 08:09:56,1008,Águila 6-pack,10298,15617,5,0,CLI0339,tienda_barrio,VEN010,0,1,0,0,,908526,5.62
2021-04-29 08:33:35,1003,Águila 330ml,1885,2756,27,0,CLI0081,bar_discoteca,VEN014,1,1,0,0,,908526,5.62
2021-04-29 21:37:46,1009,Póker 6-pack,9696,14997,16,0,CLI0078,restaurante,VEN024,0,1,0,0,,908526,5.62
2021-04-29 22:24:38,1005,Póker 330ml,1782,2838,17,0,CLI0187,bar_discoteca,VEN004,0,1,0,0,,908526,5.62
2021-04-30 00:43:26,1001,Club Colombia Roja 330ml,2303,3714,21,0,CLI0105,hotel,VEN010,0,1,0,0,,908526,5.62
2021-04-30 02:46:12,1003,Águila 330ml,1919,2911,7,0,CLI0136,tienda_barrio,VEN020,0,1,0,0,,908526,5.62
2021-04-30 03:20:20,1007,Club Colombia 6-pack,12432,18810,36,0,CLI0170,supermercado,VEN001,0,1,0,0,,908526,5.62
2021-04-30 03:22:50,1001,Club Colombia Roja 330ml,2260,3419,23,0,CLI0074,bar_discoteca,VEN014,1,1,0,0,,908526,5.62
2021-04-30 08:09:04,1003,Águila 330ml,1944,2997,6,0,CLI0307,tienda_barrio,VEN024,0,1,0,0,,908526,5.62
2021-04-30 10:44:20,1002,Club Colombia Dorada 330ml,2324,3785,29,0,CLI0008,bar_discoteca,VEN012,0,1,0,0,,908526,5.62
2021-04-30 14:18:22,1001,Club Colombia Roja 330ml,2285,3819,24,0,CLI0034,hotel,VEN004,0,1,0,0,,908526,5.62
2021-04-30 14:38:01,1004,Águila Light 330ml,2003,3118,33,0,CLI0213,supermercado,VEN018,0,1,0,0,,908526,5.62
2021-04-30 15:37:57,1008,Águila 6-pack,9976,15700,31,0,CLI0327,supermercado,VEN001,0,1,0,0,,908526,5.62
2021-04-30 16:29:47,1004,Águila Light 330ml,1975,3080,17,0,CLI0132,restaurante,VEN005,0,1,0,0,,908526,5.62
2021-04-30 17:50:10,1004,Águila Light 330ml,1992,3029,27,0,CLI0315,bar_discoteca,VEN022,0,1,0,0,,908526,5.62
2021-04-30 18:26:15,1004,Águila Light 330ml,1959,3157,22,0,CLI0384,bar_discoteca,VEN019,0,1,0,0,,908526,5.62
2021-04-30 18:48:13,1002,Club Colombia Dorada 330ml,2307,3826,13,0,CLI0067,restaurante,VEN005,0,1,0,0,,908526,5.62
2021-04-30 23:22:44,1001,Club Colombia Roja 330ml,2372,3730,7,0,CLI0049,tienda_barrio,VEN023,0,1,0,0,,908526,5.62
2021-05-01 00:03:26,1008,Águila 6-pack,9919,15535,20,0,CLI0054,bar_discoteca,VEN008,0,1,0,1,Día del Trabajo,908526,5.62
2021-05-01 02:55:22,1002,Club Colombia Dorada 330ml,2259,3683,16,0,CLI0338,bar_discoteca,VEN010,0,1,0,1,Día del Trabajo,908526,5.62
2021-05-01 04:16:58,1010,Club Colombia Barril 19L,92354,142516,14,0,CLI0343,restaurante,VEN019,0,1,0,1,Día del Trabajo,908526,5.62
2021-05-01 14:47:19,1005,Póker 330ml,1820,2854,7,0,CLI0137,tienda_barrio,VEN025,0,1,0,1,Día del Trabajo,908526,5.62
2021-05-01 16:16:16,1003,Águila 330ml,1936,2821,27,0,CLI0192,bar_discoteca,VEN022,1,1,0,1,Día del Trabajo,908526,5.62
2021-05-01 18:35:22,1006,Costeña 330ml,1772,2735,9,0,CLI0018,tienda_barrio,VEN024,0,1,0,1,Día del Trabajo,908526,5.62
2021-05-02 00:10:55,1003,Águila 330ml,1847,3005,7,0,CLI0025,tienda_barrio,VEN007,0,1,0,1,Domingo,908526,5.62
2021-05-02 02:50:30,1001,Club Colombia Roja 330ml,2350,3649,80,0,CLI0325,mayorista,VEN002,0,1,0,1,Domingo,908526,5.62
2021-05-02 03:59:28,1002,Club Colombia Dorada 330ml,2279,3460,24,0,CLI0204,bar_discoteca,VEN011,1,1,0,1,Domingo,908526,5.62
2021-05-02 04:55:42,1004,Águila Light 330ml,1931,3102,29,0,CLI0177,supermercado,VEN007,0,1,0,1,Domingo,908526,5.62
2021-05-02 05:50:25,1007,Club Colombia 6-pack,12416,18826,6,0,CLI0296,tienda_barrio,VEN013,0,1,0,1,Domingo,908526,5.62
2021-05-02 06:06:49,1002,Club Colombia Dorada 330ml,2360,3822,11,0,CLI0319,restaurante,VEN009,0,1,0,1,Domingo,908526,5.62
2021-05-02 07:38:28,1001,Club Colombia Roja 330ml,2309,3645,5,0,CLI0144,tienda_barrio,VEN021,0,1,0,1,Domingo,908526,5.62
2021-05-02 07:45:58,1009,Póker 6-pack,9598,14811,5,0,CLI0173,tienda_barrio,VEN006,0,1,0,1,Domingo,908526,5.62
2021-05-02 12:45:39,1007,Club Colombia 6-pack,12472,18658,28,0,CLI0250,bar_discoteca,VEN025,0,1,0,1,Domingo,908526,5.62
2021-05-02 13:06:17,1005,Póker 330ml,1847,2818,12,0,CLI0343,restaurante,VEN011,0,1,0,1,Domingo,908526,5.62
2021-05-02 13:52:49,1002,Club Colombia Dorada 330ml,2375,3828,29,0,CLI0188,supermercado,VEN014,0,1,0,1,Domingo,908526,5.62
2021-05-02 15:58:44,1009,Póker 6-pack,9249,14318,7,0,CLI0065,tienda_barrio,VEN004,0,1,0,1,Domingo,908526,5.62
2021-05-02 16:11:03,1004,Águila Light 330ml,1941,3007,16,0,CLI0057,restaurante,VEN004,0,1,0,1,Domingo,908526,5.62
2021-05-02 18:16:21,1003,Águila 330ml,1845,3038,6,0,CLI0178,tienda_barrio,VEN010,0,1,0,1,Domingo,908526,5.62
2021-05-02 18:47:50,1005,Póker 330ml,1746,2895,14,0,CLI0043,restaurante,VEN017,0,1,0,1,Domingo,908526,5.62
2021-05-02 23:47:24,1007,Club Colombia 6-pack,13035,17712,71,0,CLI0262,mayorista,VEN007,1,1,0,1,Domingo,908526,5.62
2021-05-03 01:14:39,1006,Costeña 330ml,1765,2736,6,0,CLI0398,tienda_barrio,VEN001,0,0,0,0,,908526,5.62
2021-05-03 01:59:46,1006,Costeña 330ml,1730,2782,3,0,CLI0270,tienda_barrio,VEN020,0,0,0,0,,908526,5.62
2021-05-03 03:50:57,1005,Póker 330ml,1788,2702,24,0,CLI0272,bar_discoteca,VEN017,1,0,0,0,,908526,5.62
2021-05-03 04:13:43,1004,Águila Light 330ml,1922,3043,19,0,CLI0277,bar_discoteca,VEN008,0,0,0,0,,908526,5.62
2021-05-03 06:23:32,1010,Club Colombia Barril 19L,92095,124517,6,0,CLI0086,tienda_barrio,VEN012,1,0,0,0,,908526,5.62
2021-05-03 08:36:19,1006,Costeña 330ml,1726,2835,12,0,CLI0326,bar_discoteca,VEN021,0,0,0,0,,908526,5.62
2021-05-03 10:10:33,1002,Club Colombia Dorada 330ml,2283,3487,15,0,CLI0385,bar_discoteca,VEN023,1,0,0,0,,908526,5.62
2021-05-03 14:16:32,1009,Póker 6-pack,9502,14671,9,0,CLI0313,restaurante,VEN014,0,0,0,0,,908526,5.62
2021-05-03 15:53:03,1003,Águila 330ml,1889,2992,8,0,CLI0206,restaurante,VEN010,0,0,0,0,,908526,5.62
2021-05-03 17:01:03,1004,Águila Light 330ml,1962,3150,12,0,CLI0216,restaurante,VEN016,0,0,0,0,,908526,5.62
2021-05-03 18:06:37,1001,Club Colombia Roja 330ml,2275,3364,5,0,CLI0154,tienda_barrio,VEN001,1,0,0,0,,908526,5.62
2021-05-03 20:36:43,1006,Costeña 330ml,1728,2758,11,0,CLI0343,restaurante,VEN010,0,0,0,0,,908526,5.62
2021-05-03 21:39:27,1006,Costeña 330ml,1696,2481,19,0,CLI0305,bar_discoteca,VEN003,1,0,0,0,,908526,5.62
2021-05-03 22:09:12,1003,Águila 330ml,1924,2933,17,0,CLI0074,bar_discoteca,VEN016,0,0,0,0,,908526,5.62
2021-05-04 00:03:03,1006,Costeña 330ml,1718,2837,13,0,CLI0125,restaurante,VEN013,0,0,0,0,,908526,5.62
2021-05-04 00:08:14,1005,Póker 330ml,1774,2834,20,0,CLI0201,supermercado,VEN019,0,0,0,0,,908526,5.62
2021-05-04 00:25:51,1007,Club Colombia 6-pack,12477,19398,6,0,CLI0037,tienda_barrio,VEN008,0,0,0,0,,908526,5.62
2021-05-04 01:57:33,1003,Águila 330ml,1921,3044,10,0,CLI0206,restaurante,VEN004,0,0,0,0,,908526,5.62
2021-05-04 03:30:23,1005,Póker 330ml,1759,2921,4,0,CLI0345,tienda_barrio,VEN005,0,0,0,0,,908526,5.62
2021-05-04 06:09:39,1001,Club Colombia Roja 330ml,2348,3683,4,0,CLI0142,tienda_barrio,VEN025,0,0,0,0,,908526,5.62
2021-05-04 07:09:10,1005,Póker 330ml,1849,2821,27,0,CLI0267,supermercado,VEN010,0,0,0,0,,908526,5.62
2021-05-04 07:45:03,1007,Club Colombia 6-pack,13037,19537,5,0,CLI0307,tienda_barrio,VEN016,0,0,0,0,,908526,5.62
2021-05-04 13:51:37,1003,Águila 330ml,1910,3052,4,0,CLI0064,tienda_barrio,VEN018,0,0,0,0,,908526,5.62
2021-05-04 14:25:47,1004,Águila Light 330ml,1950,3116,5,0,CLI0037,tienda_barrio,VEN025,0,0,0,0,,908526,5.62
2021-05-04 17:03:31,1003,Águila 330ml,1893,2957,44,0,CLI0140,mayorista,VEN002,0,0,0,0,,908526,5.62
2021-05-05 04:51:37,1008,Águila 6-pack,10245,15194,13,0,CLI0058,restaurante,VEN021,0,0,0,0,,908526,5.62
2021-05-05 11:00:20,1005,Póker 330ml,1816,2936,5,0,CLI0364,tienda_barrio,VEN023,0,0,0,0,,908526,5.62
2021-05-05 13:12:41,1004,Águila Light 330ml,1987,3005,6,0,CLI0150,tienda_barrio,VEN008,0,0,0,0,,908526,5.62
2021-05-05 14:05:51,1001,Club Colombia Roja 330ml,2260,3820,13,0,CLI0375,restaurante,VEN020,0,0,0,0,,908526,5.62
2021-05-05 14:58:08,1008,Águila 6-pack,9910,15202,12,0,CLI0124,restaurante,VEN022,0,0,0,0,,908526,5.62
2021-05-05 15:01:47,1006,Costeña 330ml,1717,2607,21,0,CLI0222,supermercado,VEN014,1,0,0,0,,908526,5.62
2021-05-05 15:11:07,1001,Club Colombia Roja 330ml,2271,3840,5,0,CLI0395,tienda_barrio,VEN009,0,0,0,0,,908526,5.62
2021-05-05 16:08:29,1006,Costeña 330ml,1779,2745,11,0,CLI0129,restaurante,VEN021,0,0,0,0,,908526,5.62
2021-05-05 16:46:18,1003,Águila 330ml,1912,2765,14,0,CLI0129,restaurante,VEN012,1,0,0,0,,908526,5.62
2021-05-05 18:58:09,1001,Club Colombia Roja 330ml,2334,3718,37,0,CLI0249,mayorista,VEN008,0,0,0,0,,908526,5.62
2021-05-05 20:56:01,1002,Club Colombia Dorada 330ml,2361,3673,12,0,CLI0223,restaurante,VEN022,0,0,0,0,,908526,5.62
2021-05-05 21:56:11,1010,Club Colombia Barril 19L,88341,139712,6,0,CLI0363,tienda_barrio,VEN016,0,0,0,0,,908526,5.62
2021-05-06 00:22:19,1007,Club Colombia 6-pack,12460,18700,10,0,CLI0193,hotel,VEN020,0,0,0,0,,908526,5.62
2021-05-06 01:36:08,1009,Póker 6-pack,9566,15027,3,0,CLI0196,tienda_barrio,VEN002,0,0,0,0,,908526,5.62
2021-05-06 05:05:22,1005,Póker 330ml,1821,2853,10,0,CLI0330,restaurante,VEN004,0,0,0,0,,908526,5.62
2021-05-06 05:38:46,1001,Club Colombia Roja 330ml,2383,3696,5,0,CLI0392,tienda_barrio,VEN008,0,0,0,0,,908526,5.62
2021-05-06 10:09:10,1006,Costeña 330ml,1692,2705,4,0,CLI0310,tienda_barrio,VEN014,0,0,0,0,,908526,5.62
2021-05-06 11:36:59,1006,Costeña 330ml,1693,2795,20,0,CLI0021,supermercado,VEN012,0,0,0,0,,908526,5.62
2021-05-06 15:33:25,1003,Águila 330ml,1907,2929,14,0,CLI0236,bar_discoteca,VEN019,0,0,0,0,,908526,5.62
2021-05-06 18:05:14,1001,Club Colombia Roja 330ml,2346,3837,15,0,CLI0205,supermercado,VEN021,0,0,0,0,,908526,5.62
2021-05-06 18:52:11,1003,Águila 330ml,1946,3001,11,0,CLI0014,restaurante,VEN007,0,0,0,0,,908526,5.62
2021-05-07 00:22:18,1001,Club Colombia Roja 330ml,2324,3638,8,0,CLI0169,restaurante,VEN004,0,0,0,0,,908526,5.62
2021-05-07 04:15:23,1003,Águila 330ml,1913,2959,13,0,CLI0015,restaurante,VEN024,0,0,0,0,,908526,5.62
2021-05-07 07:26:45,1008,Águila 6-pack,9978,15140,18,0,CLI0184,bar_discoteca,VEN022,0,0,0,0,,908526,5.62
2021-05-07 08:53:17,1010,Club Colombia Barril 19L,88664,138889,18,0,CLI0128,bar_discoteca,VEN009,0,0,0,0,,908526,5.62
2021-05-07 10:12:27,1001,Club Colombia Roja 330ml,2379,3798,11,0,CLI0235,restaurante,VEN023,0,0,0,0,,908526,5.62
2021-05-07 17:05:56,1002,Club Colombia Dorada 330ml,2349,3833,4,0,CLI0083,tienda_barrio,VEN007,0,0,0,0,,908526,5.62
2021-05-07 20:36:51,1008,Águila 6-pack,9734,15258,13,0,CLI0332,bar_discoteca,VEN011,0,0,0,0,,908526,5.62
2021-05-07 23:34:47,1006,Costeña 330ml,1760,2796,17,0,CLI0400,bar_discoteca,VEN006,0,0,0,0,,908526,5.62
2021-05-08 00:28:16,1008,Águila 6-pack,9743,15678,19,0,CLI0171,supermercado,VEN012,0,0,0,0,,908526,5.62
2021-05-08 06:35:24,1006,Costeña 330ml,1760,2783,14,0,CLI0117,bar_discoteca,VEN011,0,0,0,0,,908526,5.62
2021-05-08 08:03:24,1001,Club Colombia Roja 330ml,2273,3644,12,0,CLI0370,restaurante,VEN003,0,0,0,0,,908526,5.62
2021-05-08 10:20:46,1003,Águila 330ml,1949,3014,8,0,CLI0255,restaurante,VEN021,0,0,0,0,,908526,5.62
2021-05-08 11:41:08,1003,Águila 330ml,1890,3028,6,0,CLI0136,tienda_barrio,VEN023,0,0,0,0,,908526,5.62
2021-05-08 12:47:56,1003,Águila 330ml,1858,2898,6,0,CLI0225,tienda_barrio,VEN012,0,0,0,0,,908526,5.62
